% Si3N4 Density=3.44, Angle=90.deg
% Photon Energy (eV), Atten Length (microns)
   7745.97  66.3543
   7788.03  67.4128
   7830.33  68.4888
   7872.85  69.5819
   7915.61  70.6925
   7958.60  71.8215
   8001.82  72.9687
   8045.27  74.1342
   8088.97  75.3192
   8132.90  76.5230
   8177.06  77.7459
   8221.47  78.9891
   8266.12  80.2522
   8311.01  81.5355
   8356.15  82.8402
   8401.53  84.1658
   8447.16  85.5126
   8493.03  86.8816
   8539.16  88.2726
   8585.53  89.6857
   8632.16  91.1226
   8679.04  92.5824
   8726.17  94.0655
   8773.56  95.5736
   8821.21  97.1055
   8869.11  98.6620
   8917.28  100.244
   8965.71  101.851
   9014.40  103.484
   9063.35  105.145
   9112.57  106.832
   9162.06  108.547
   9211.82  110.289
   9261.85  112.059
   9312.15  113.858
   9362.72  115.686
   9413.57  117.543
   9464.69  119.431
   9516.09  121.350
   9567.77  123.300
   9619.73  125.281
   9671.97  127.295
   9724.50  129.342
   9777.31  131.421
   9830.41  133.534
   9883.80  135.682
   9937.47  137.863
   9991.44  140.081
   10045.7  142.335
   10100.3  144.625
   10155.1  146.953
   10210.3  149.319
   10265.7  151.723
   10321.5  154.165
   10377.5  156.648
   10433.9  159.170
   10490.5  161.735
   10547.5  164.340
   10604.8  166.988
   10662.4  169.678
   10720.3  172.412
   10778.5  175.190
   10837.0  178.015
   10895.9  180.884
   10955.1  183.800
   11014.6  186.763
   11074.4  189.773
   11134.5  192.833
   11195.0  195.943
   11255.8  199.103
   11316.9  202.315
   11378.4  205.578
   11440.2  208.894
   11502.3  212.264
   11564.8  215.688
   11627.6  219.168
   11690.7  222.705
   11754.2  226.299
   11818.1  229.951
   11882.2  233.663
   11946.8  237.435
   12011.6  241.266
   12076.9  245.161
   12142.5  249.118
   12208.4  253.138
   12274.7  257.224
   12341.4  261.376
   12408.4  265.594
   12475.8  269.883
   12543.5  274.240
   12611.7  278.668
   12680.1  283.167
   12749.0  287.739
   12818.2  292.383
   12887.9  297.104
   12957.9  301.900
   13028.2  306.773
   13099.0  311.726
   13170.1  316.757
   13241.6  321.867
   13313.5  327.065
   13385.9  332.347
   13458.5  337.711
   13531.6  343.162
   13605.1  348.699
   13679.0  354.324
   13753.3  360.045
   13828.0  365.854
   13903.1  371.756
   13978.6  377.757
   14054.5  383.852
   14130.8  390.044
   14207.6  396.335
   14284.7  402.725
   14362.3  409.217
   14440.3  415.819
   14518.7  422.525
   14597.6  429.337
   14676.9  436.258
   14756.6  443.288
   14836.7  450.431
   14917.3  457.690
   14998.3  465.064
   15079.7  472.561
   15161.6  480.180
   15244.0  487.918
   15326.8  495.779
   15410.0  503.768
   15493.7  511.881
   15577.8  520.125
   15662.4  528.503
   15747.5  537.012
   15833.0  545.658
   15919.0  554.442
   16005.5  563.363
   16092.4  572.426
   16179.8  581.636
   16267.6  590.989
   16356.0  600.491
   16444.8  610.145
   16534.1  619.949
   16623.9  629.909
   16714.2  640.028
   16805.0  650.303
   16896.2  660.742
   16988.0  671.344
   17080.3  682.110
   17173.0  693.051
   17266.3  704.164
   17360.0  715.448
   17454.3  726.911
   17549.1  738.555
   17644.4  750.378
   17740.2  762.388
   17836.6  774.585
   17933.5  786.968
   18030.8  799.549
   18128.8  812.325
   18227.2  825.296
   18326.2  838.473
   18425.7  851.853
   18525.8  865.435
   18626.4  879.237
   18727.6  893.252
   18829.3  907.476
   18931.5  921.925
   19034.3  936.594
   19137.7  951.482
   19241.6  966.608
   19346.1  981.960
   19451.2  997.540
   19556.8  1013.37
   19663.1  1029.44
   19769.8  1045.75
   19877.2  1062.32
   19985.2  1079.13
   20093.7  1096.22
   20202.8  1113.58
   20312.5  1131.20
   20422.8  1149.07
   20533.8  1167.22
   20645.3  1185.63
   20757.4  1204.32
   20870.1  1223.28
   20983.5  1242.53
   21097.4  1262.05
   21212.0  1281.87
   21327.2  1301.97
   21443.0  1322.37
   21559.5  1343.07
   21676.6  1364.06
   21794.3  1385.35
   21912.6  1406.96
   22031.6  1428.88
   22151.3  1451.12
   22271.6  1473.68
   22392.5  1496.55
   22514.2  1519.76
   22636.4  1543.29
   22759.4  1567.16
   22883.0  1591.36
   23007.2  1615.91
   23132.2  1640.80
   23257.8  1666.04
   23384.1  1691.63
   23511.1  1717.58
   23638.8  1743.88
   23767.2  1770.55
   23896.2  1797.59
   24026.0  1824.99
   24156.5  1852.78
   24287.7  1880.93
   24419.6  1909.47
   24552.2  1938.40
   24685.5  1967.72
   24819.6  1997.43
   24954.4  2027.54
   25089.9  2058.04
   25226.2  2088.94
   25363.2  2120.26
   25500.9  2151.98
   25639.4  2184.12
   25778.6  2216.68
   25918.6  2249.66
   26059.4  2283.06
   26200.9  2316.89
   26343.2  2351.14
   26486.3  2385.83
   26630.1  2420.96
   26774.7  2456.52
   26920.2  2492.54
   27066.4  2528.99
   27213.3  2565.89
   27361.1  2603.24
   27509.7  2641.06
   27659.1  2679.32
   27809.3  2718.06
   27960.4  2757.26
   28112.2  2796.91
   28264.9  2837.03
   28418.4  2877.62
   28572.7  2918.67
   28727.9  2960.22
   28883.9  3002.24
   29040.8  3044.73
   29198.5  3087.71
   29357.1  3131.18
   29516.5  3175.11
   29676.8  3219.54
   29838.0  3264.44
   30000.0  3309.83
