% Be Density=1.848, Angle=90.deg
% Photon Energy (eV), Atten Length (microns)
   8311.01  5874.91
   8356.15  5964.96
   8401.53  6056.12
   8447.16  6148.40
   8493.03  6241.80
   8539.16  6336.34
   8585.53  6431.99
   8632.16  6528.78
   8679.04  6626.71
   8726.17  6725.78
   8773.56  6826.01
   8821.21  6927.37
   8869.11  7029.88
   8917.28  7133.54
   8965.71  7238.36
   9014.40  7344.35
   9063.35  7451.45
   9112.57  7559.70
   9162.06  7669.11
   9211.82  7779.67
   9261.85  7891.38
   9312.15  8004.25
   9362.72  8118.25
   9413.57  8233.39
   9464.69  8349.66
   9516.09  8467.08
   9567.77  8585.61
   9619.73  8705.27
   9671.97  8826.04
   9724.50  8947.92
   9777.31  9070.90
   9830.41  9195.00
   9883.80  9320.18
   9937.47  9446.44
   9991.44  9573.77
   10045.7  9703.05
   10100.3  9833.62
   10155.1  9965.28
   10210.3  10098.0
   10265.7  10231.8
   10321.5  10366.8
   10377.5  10502.7
   10433.9  10639.8
   10490.5  10777.8
   10547.5  10916.9
   10604.8  11056.9
   10662.4  11198.0
   10720.3  11340.1
   10778.5  11483.1
   10837.0  11627.1
   10895.9  11771.9
   10955.1  11917.8
   11014.6  12064.5
   11074.4  12212.2
   11134.5  12360.6
   11195.0  12509.8
   11255.8  12659.9
   11316.9  12810.8
   11378.4  12962.5
   11440.2  13114.9
   11502.3  13268.0
   11564.8  13421.9
   11627.6  13576.4
   11690.7  13731.5
   11754.2  13887.3
   11818.1  14043.7
   11882.2  14200.6
   11946.8  14358.2
   12011.6  14516.2
   12076.9  14674.7
   12142.5  14833.7
   12208.4  14993.0
   12274.7  15152.9
   12341.4  15313.2
   12408.4  15473.8
   12475.8  15635.9
   12543.5  15798.5
   12611.7  15961.3
   12680.1  16124.4
   12749.0  16287.7
   12818.2  16451.1
   12887.9  16614.6
   12957.9  16778.2
   13028.2  16942.0
   13099.0  17105.6
   13170.1  17269.3
   13241.6  17432.9
   13313.5  17596.5
   13385.9  17759.9
   13458.5  17923.2
   13531.6  18086.4
   13605.1  18249.3
   13679.0  18411.9
   13753.3  18574.2
   13828.0  18736.2
   13903.1  18897.8
   13978.6  19059.1
   14054.5  19219.9
   14130.8  19380.3
   14207.6  19540.1
   14284.7  19699.4
   14362.3  19858.2
   14440.3  20016.3
   14518.7  20173.8
   14597.6  20330.7
   14676.9  20486.8
   14756.6  20642.2
   14836.7  20796.8
   14917.3  20950.6
   14998.3  21103.6
   15079.7  21263.2
   15161.6  21422.2
   15244.0  21580.6
   15326.8  21738.3
   15410.0  21895.2
   15493.7  22051.3
   15577.8  22206.6
   15662.4  22361.2
   15747.5  22514.9
   15833.0  22667.7
   15919.0  22819.6
   16005.5  22970.6
   16092.4  23120.7
   16179.8  23269.8
   16267.6  23417.9
   16356.0  23565.6
   16444.8  23712.7
   16534.1  23858.8
   16623.9  24003.8
   16714.2  24147.7
   16805.0  24290.4
   16896.2  24432.0
   16988.0  24572.4
   17080.3  24711.5
   17173.0  24849.5
   17266.3  24986.3
   17360.0  25121.9
   17454.3  25256.2
   17549.1  25389.2
   17644.4  25521.0
   17740.2  25651.4
   17836.6  25780.5
   17933.5  25908.3
   18030.8  26034.8
   18128.8  26159.9
   18227.2  26283.7
   18326.2  26406.1
   18425.7  26527.1
   18525.8  26646.7
   18626.4  26765.0
   18727.6  26881.8
   18829.3  26997.2
   18931.5  27111.3
   19034.3  27223.9
   19137.7  27335.1
   19241.6  27444.9
   19346.1  27553.2
   19451.2  27660.1
   19556.8  27765.6
   19663.1  27869.6
   19769.8  27972.2
   19877.2  28073.3
   19985.2  28173.1
   20093.7  28282.2
   20202.8  28391.9
   20312.5  28500.3
   20422.8  28607.5
   20533.8  28713.4
   20645.3  28818.1
   20757.4  28921.5
   20870.1  29023.8
   20983.5  29124.8
   21097.4  29224.5
   21212.0  29323.0
   21327.2  29420.3
   21443.0  29516.3
   21559.5  29611.2
   21676.6  29704.8
   21794.3  29797.2
   21912.6  29888.4
   22031.6  29978.3
   22151.3  30067.1
   22271.6  30154.7
   22392.5  30241.1
   22514.2  30326.3
   22636.4  30410.3
   22759.4  30493.1
   22883.0  30574.8
   23007.2  30655.3
   23132.2  30734.6
   23257.8  30812.8
   23384.1  30889.9
   23511.1  30965.8
   23638.8  31040.7
   23767.2  31114.3
   23896.2  31186.9
   24026.0  31258.4
   24156.5  31328.8
   24287.7  31398.1
   24419.6  31466.3
   24552.2  31533.5
   24685.5  31599.6
   24819.6  31664.6
   24954.4  31728.6
   25089.9  31791.6
   25226.2  31853.5
   25363.2  31914.5
   25500.9  31974.4
   25639.4  32033.4
   25778.6  32091.3
   25918.6  32148.3
   26059.4  32204.4
   26200.9  32259.5
   26343.2  32313.6
   26486.3  32366.8
   26630.1  32419.0
   26774.7  32470.4
   26920.2  32520.8
   27066.4  32570.4
   27213.3  32619.0
   27361.1  32666.8
