% magnetic measurements of CHX's IVU20
% provided by Oleg Chubar 12/3/2014
18.2906	0.21942	4.17381
18.3597	0.217067	4.17587
18.4289	0.214739	4.17788
18.498	0.212437	4.17985
18.5671	0.210161	4.18178
18.6363	0.207909	4.18366
18.7054	0.205682	4.1855
18.7745	0.20348	4.1873
18.8437	0.201301	4.18907
18.9128	0.199145	4.19079
18.982	0.197012	4.19248
19.0511	0.194902	4.19414
19.1202	0.192815	4.19576
19.1894	0.190749	4.19734
19.2585	0.188705	4.1989
19.3277	0.186682	4.20042
19.3968	0.184679	4.20191
19.4659	0.182698	4.20338
19.5351	0.180736	4.20482
19.6042	0.178794	4.20623
19.6733	0.176871	4.20761
19.7425	0.174967	4.20898
19.8116	0.173081	4.21032
19.8808	0.171214	4.21163
19.9499	0.169364	4.21293
20.019	0.167532	4.21421
20.0882	0.165717	4.21547
20.1573	0.163919	4.21671
20.2265	0.162138	4.21793
20.2956	0.160374	4.21914
20.3647	0.158626	4.22032
20.4339	0.156895	4.22149
20.503	0.155181	4.22264
20.5721	0.153483	4.22377
20.6413	0.151801	4.22489
20.7104	0.150136	4.22599
20.7796	0.148486	4.22707
20.8487	0.146853	4.22813
20.9178	0.145236	4.22918
20.987	0.143634	4.23021
21.0561	0.142049	4.23122
21.1253	0.140479	4.23222
21.1944	0.138924	4.2332
21.2635	0.137385	4.23416
21.3327	0.135862	4.23511
21.4018	0.134354	4.23604
21.4709	0.13286	4.23696
21.5401	0.131382	4.23786
21.6092	0.129919	4.23874
21.6784	0.128471	4.23961
21.7475	0.127038	4.24046
21.8166	0.12562	4.2413
21.8858	0.124216	4.24212
21.9549	0.122826	4.24293
22.024	0.121451	4.24372
22.0932	0.12009	4.2445
22.1623	0.118744	4.24527
22.2315	0.117412	4.24602
22.3006	0.116094	4.24675
22.3697	0.114789	4.24747
22.4389	0.113499	4.24818
22.508	0.112222	4.24887
22.5772	0.110959	4.24955
22.6463	0.10971	4.25022
22.7154	0.108474	4.25087
22.7846	0.107251	4.25151
22.8537	0.106042	4.25213
22.9228	0.104846	4.25275
22.992	0.103663	4.25334
23.0611	0.102492	4.25393
23.1303	0.101335	4.25451
23.1994	0.100191	4.25507
23.2685	0.0990593	4.25562
23.3377	0.0979403	4.25615
23.4068	0.0968338	4.25668
23.476	0.0957397	4.25719
23.5451	0.0946579	4.25769
23.6142	0.0935884	4.25818
23.6834	0.092531	4.25866
23.7525	0.0914857	4.25912
23.8216	0.0904523	4.25958
23.8908	0.0894307	4.26002
23.9599	0.0884209	4.26045
24.0291	0.0874227	4.26087
24.0982	0.0864362	4.26128
24.1673	0.0854611	4.26168
24.2365	0.0844973	4.26207
24.3056	0.0835448	4.26245
24.3747	0.0826036	4.26282
24.4439	0.0816734	4.26318
24.513	0.0807542	4.26352
24.5822	0.0798458	4.26386
24.6513	0.0789483	4.26419
24.7204	0.0780615	4.26451
24.7896	0.0771853	4.26482
24.8587	0.0763196	4.26512
24.9279	0.0754644	4.26541
24.997	0.0746194	4.26569
25.0661	0.0737847	4.26596
25.1353	0.0729601	4.26623
25.2044	0.0721455	4.26648
25.2735	0.0713409	4.26673
25.3427	0.0705462	4.26697
25.4118	0.0697611	4.2672
25.481	0.0689858	4.26742
25.5501	0.06822	4.26764
25.6192	0.0674636	4.26784
25.6884	0.0667167	4.26804
25.7575	0.065979	4.26823
25.8267	0.0652504	4.26841
25.8958	0.064531	4.26859
25.9649	0.0638205	4.26876
26.0341	0.063119	4.26892
26.1032	0.0624262	4.26908
26.1723	0.0617421	4.26922
26.2415	0.0610666	4.26936
26.3106	0.0603997	4.2695
26.3798	0.0597411	4.26963
26.4489	0.0590909	4.26975
26.518	0.0584489	4.26987
26.5872	0.057815	4.26998
26.6563	0.0571892	4.27008
26.7255	0.0565712	4.27018
26.7946	0.0559612	4.27027
26.8637	0.0553588	4.27036
26.9329	0.0547642	4.27044
27.002	0.054177	4.27052
27.0711	0.0535974	4.27059
27.1403	0.0530251	4.27066
27.2094	0.05246	4.27072
27.2786	0.0519022	4.27078
27.3477	0.0513514	4.27083
27.4168	0.0508076	4.27088
27.486	0.0502707	4.27092
27.5551	0.0497405	4.27096
27.6242	0.0492171	4.271
27.6934	0.0487003	4.27103
27.7625	0.0481899	4.27106
27.8317	0.047686	4.27108
27.9008	0.0471884	4.2711
27.9699	0.046697	4.27112
28.0391	0.0462117	4.27114
28.1082	0.0457325	4.27115
28.1774	0.0452592	4.27116
28.2465	0.0447917	4.27116
28.3156	0.04433	4.27117
28.3848	0.0438739	4.27117
28.4539	0.0434234	4.27117
28.523	0.0429783	4.27116
28.5922	0.0425385	4.27116
28.6613	0.0421041	4.27115
28.7305	0.0416748	4.27114
28.7996	0.0412506	4.27113
28.8687	0.0408313	4.27112
28.9379	0.0404169	4.2711
29.007	0.0400074	4.27109
29.0762	0.0396025	4.27107
29.1453	0.0392022	4.27105
29.2144	0.0388064	4.27103
29.2836	0.038415	4.27101
29.3527	0.0380279	4.27099
29.4218	0.037645	4.27097
29.491	0.0372663	4.27095
29.5601	0.0368916	4.27093
29.6293	0.0365208	4.27091
29.6984	0.0361538	4.27089
29.7675	0.0357906	4.27087
29.8367	0.035431	4.27085
29.9058	0.0350749	4.27083
29.9749	0.0347223	4.27081
30.0441	0.0343731	4.27079
30.1132	0.0340271	4.27077
30.1824	0.0336845	4.27075
30.2515	0.0333451	4.27073
30.3206	0.0330089	4.27072
30.3898	0.032676	4.2707
30.4589	0.0323462	4.27069
30.5281	0.0320196	4.27067
30.5972	0.0316962	4.27066
30.6663	0.0313759	4.27065
30.7355	0.0310586	4.27064
30.8046	0.0307445	4.27063
30.8737	0.0304334	4.27062
30.9429	0.0301253	4.27061
31.012	0.0298203	4.2706
31.0812	0.0295182	4.27059
31.1503	0.0292191	4.27058
