% Si Density=2.33, Angle=90.deg
% Photon Energy (eV), Atten Length (microns)
   7745.97  63.3793
   7788.03  64.3853
   7830.33  65.4079
   7872.85  66.4467
   7915.61  67.5020
   7958.60  68.5748
   8001.82  69.6649
   8045.27  70.7723
   8088.97  71.8980
   8132.90  73.0416
   8177.06  74.2033
   8221.47  75.3841
   8266.12  76.5838
   8311.01  77.8026
   8356.15  79.0418
   8401.53  80.3008
   8447.16  81.5798
   8493.03  82.8798
   8539.16  84.2006
   8585.53  85.5423
   8632.16  86.9067
   8679.04  88.2927
   8726.17  89.7008
   8773.56  91.1326
   8821.21  92.5870
   8869.11  94.0646
   8917.28  95.5661
   8965.71  97.0916
   9014.40  98.6417
   9063.35  100.218
   9112.57  101.820
   9162.06  103.447
   9211.82  105.101
   9261.85  106.781
   9312.15  108.488
   9362.72  110.223
   9413.57  111.985
   9464.69  113.776
   9516.09  115.598
   9567.77  117.448
   9619.73  119.329
   9671.97  121.240
   9724.50  123.181
   9777.31  125.154
   9830.41  127.160
   9883.80  129.197
   9937.47  131.267
   9991.44  133.372
   10045.7  135.509
   10100.3  137.683
   10155.1  139.892
   10210.3  142.136
   10265.7  144.417
   10321.5  146.734
   10377.5  149.089
   10433.9  151.482
   10490.5  153.916
   10547.5  156.388
   10604.8  158.900
   10662.4  161.452
   10720.3  164.046
   10778.5  166.682
   10837.0  169.362
   10895.9  172.085
   10955.1  174.851
   11014.6  177.663
   11074.4  180.519
   11134.5  183.423
   11195.0  186.374
   11255.8  189.373
   11316.9  192.421
   11378.4  195.518
   11440.2  198.665
   11502.3  201.863
   11564.8  205.113
   11627.6  208.416
   11690.7  211.774
   11754.2  215.186
   11818.1  218.653
   11882.2  222.176
   11946.8  225.758
   12011.6  229.396
   12076.9  233.094
   12142.5  236.852
   12208.4  240.670
   12274.7  244.551
   12341.4  248.494
   12408.4  252.501
   12475.8  256.575
   12543.5  260.715
   12611.7  264.922
   12680.1  269.198
   12749.0  273.542
   12818.2  277.956
   12887.9  282.444
   12957.9  287.003
   13028.2  291.636
   13099.0  296.345
   13170.1  301.129
   13241.6  305.990
   13313.5  310.934
   13385.9  315.959
   13458.5  321.062
   13531.6  326.250
   13605.1  331.519
   13679.0  336.874
   13753.3  342.320
   13828.0  347.851
   13903.1  353.472
   13978.6  359.187
   14054.5  364.994
   14130.8  370.894
   14207.6  376.889
   14284.7  382.979
   14362.3  389.168
   14440.3  395.463
   14518.7  401.859
   14597.6  408.357
   14676.9  414.961
   14756.6  421.671
   14836.7  428.488
   14917.3  435.420
   14998.3  442.462
   15079.7  449.621
   15161.6  456.899
   15244.0  464.293
   15326.8  471.806
   15410.0  479.444
   15493.7  487.201
   15577.8  495.086
   15662.4  503.102
   15747.5  511.246
   15833.0  519.523
   15919.0  527.934
   16005.5  536.479
   16092.4  545.164
   16179.8  553.991
   16267.6  562.959
   16356.0  572.072
   16444.8  581.335
   16534.1  590.745
   16623.9  600.308
   16714.2  610.027
   16805.0  619.900
   16896.2  629.933
   16988.0  640.128
   17080.3  650.484
   17173.0  661.013
   17266.3  671.713
   17360.0  682.580
   17454.3  693.627
   17549.1  704.852
   17644.4  716.255
   17740.2  727.843
   17836.6  739.618
   17933.5  751.577
   18030.8  763.734
   18128.8  776.086
   18227.2  788.633
   18326.2  801.386
   18425.7  814.342
   18525.8  827.500
   18626.4  840.880
   18727.6  854.473
   18829.3  868.278
   18931.5  882.309
   19034.3  896.562
   19137.7  911.038
   19241.6  925.753
   19346.1  940.699
   19451.2  955.875
   19556.8  971.309
   19663.1  986.984
   19769.8  1002.90
   19877.2  1019.09
   19985.2  1035.53
   20093.7  1052.25
   20202.8  1069.23
   20312.5  1086.48
   20422.8  1104.00
   20533.8  1121.79
   20645.3  1139.85
   20757.4  1158.20
   20870.1  1176.84
   20983.5  1195.76
   21097.4  1214.98
   21212.0  1234.50
   21327.2  1254.32
   21443.0  1274.44
   21559.5  1294.88
   21676.6  1315.63
   21794.3  1336.70
   21912.6  1358.10
   22031.6  1379.82
   22151.3  1401.88
   22271.6  1424.28
   22392.5  1447.01
   22514.2  1470.10
   22636.4  1493.53
   22759.4  1517.32
   22883.0  1541.47
   23007.2  1566.00
   23132.2  1590.88
   23257.8  1616.15
   23384.1  1641.80
   23511.1  1667.83
   23638.8  1694.24
   23767.2  1721.06
   23896.2  1748.28
   24026.0  1775.90
   24156.5  1803.93
   24287.7  1832.38
   24419.6  1861.25
   24552.2  1890.55
   24685.5  1920.27
   24819.6  1950.44
   24954.4  1981.05
   25089.9  2012.11
   25226.2  2043.61
   25363.2  2075.58
   25500.9  2108.01
   25639.4  2140.92
   25778.6  2174.30
   25918.6  2208.15
   26059.4  2242.50
   26200.9  2277.33
   26343.2  2312.66
   26486.3  2348.49
   26630.1  2384.83
   26774.7  2421.68
   26920.2  2459.06
   27066.4  2496.96
   27213.3  2535.38
   27361.1  2574.34
   27509.7  2613.85
   27659.1  2653.90
   27809.3  2694.52
   27960.4  2735.68
   28112.2  2777.40
   28264.9  2819.70
   28418.4  2862.57
   28572.7  2906.01
   28727.9  2950.05
   28883.9  2994.68
   29040.8  3039.90
   29198.5  3085.73
   29357.1  3132.18
   29516.5  3179.22
   29676.8  3226.88
   29838.0  3275.16
   30000.0  3324.06
